C:\Users\Johannes\PycharmProjects\kaggle-calories_2025-5\.venv\Scripts\python.exe C:\Users\Johannes\PycharmProjects\kaggle-calories_2025-5\feature_selection\fs11_map_original_dataset_targets_min_nunique_from_fc8_fc9.py
df_train_features.shape=(750000, 254)
len(FEATURES_ALREADY_FOUND)=0
Starting Forward Feature Selection.
Original Features (always selected): ['Sex', 'Age', 'Height', 'Weight', 'Duration', 'Heart_Rate', 'Body_Temp']
Initial features to select: []
Initial features to discard: []
Scoring baseline model
Baseline score: 0.05958 ((750000, 7)) (15.12s)
Round 0
0  /253 Feature map_orig_targets_min_Age_Body_Temp                                                             : score 0.05957 (-0.00001)
203/251 Feature map_orig_targets_nunique_Sex_Age_Height_Weight                                                 : score 0.05950 (0.00002)
204/251 Feature map_orig_targets_nunique_Sex_Age                                                               : score 0.05951 (0.00004)
205/251 Feature map_orig_targets_nunique_Sex_Age_Weight_Body_Temp                                              : score 0.05947 (-0.00001)
206/251 Feature map_orig_targets_nunique_Sex_Age_Weight_Duration_Body_Temp                                     : score 0.05955 (0.00007)
207/251 Feature map_orig_targets_nunique_Sex_Age_Weight_Duration_Heart_Rate_Body_Temp                          : score 0.05947 (-0.00001)
208/251 Feature map_orig_targets_nunique_Sex_Age_Weight_Duration_Heart_Rate                                    : score 0.05944 (-0.00004)
209/251 Feature map_orig_targets_nunique_Sex_Age_Weight_Duration                                               : score 0.05950 (0.00002)
210/251 Feature map_orig_targets_nunique_Sex_Age_Weight_Heart_Rate_Body_Temp                                   : score 0.05947 (-0.00000)
211/251 Feature map_orig_targets_nunique_Sex_Age_Weight_Heart_Rate                                             : score 0.05951 (0.00004)
212/251 Feature map_orig_targets_nunique_Sex_Age_Weight                                                        : score 0.05953 (0.00005)
213/251 Feature map_orig_targets_nunique_Sex_Body_Temp                                                         : score 0.05959 (0.00012)
214/251 Feature map_orig_targets_nunique_Sex_Duration_Body_Temp                                                : score 0.05947 (-0.00001)
215/251 Feature map_orig_targets_nunique_Sex_Duration_Heart_Rate_Body_Temp                                     : score 0.05949 (0.00002)
216/251 Feature map_orig_targets_nunique_Sex_Duration_Heart_Rate                                               : score 0.05949 (0.00002)
217/251 Feature map_orig_targets_nunique_Sex_Duration                                                          : score 0.05948 (0.00001)
218/251 Feature map_orig_targets_nunique_Sex_Heart_Rate_Body_Temp                                              : score 0.05951 (0.00004)
219/251 Feature map_orig_targets_nunique_Sex_Heart_Rate                                                        : score 0.05958 (0.00011)
220/251 Feature map_orig_targets_nunique_Sex_Height_Body_Temp                                                  : score 0.05958 (0.00010)
221/251 Feature map_orig_targets_nunique_Sex_Height_Duration_Body_Temp                                         : score 0.05954 (0.00007)
222/251 Feature map_orig_targets_nunique_Sex_Height_Duration_Heart_Rate_Body_Temp                              : score 0.05948 (0.00000)
223/251 Feature map_orig_targets_nunique_Sex_Height_Duration_Heart_Rate                                        : score 0.05951 (0.00004)
224/251 Feature map_orig_targets_nunique_Sex_Height_Duration                                                   : score 0.05960 (0.00013)
225/251 Feature map_orig_targets_nunique_Sex_Height_Heart_Rate_Body_Temp                                       : score 0.05946 (-0.00001)
226/251 Feature map_orig_targets_nunique_Sex_Height_Heart_Rate                                                 : score 0.05957 (0.00009)
227/251 Feature map_orig_targets_nunique_Sex_Height                                                            : score 0.05956 (0.00009)
228/251 Feature map_orig_targets_nunique_Sex_Height_Weight_Body_Temp                                           : score 0.05947 (0.00000)
229/251 Feature map_orig_targets_nunique_Sex_Height_Weight_Duration_Body_Temp                                  : score 0.05949 (0.00002)
230/251 Feature map_orig_targets_nunique_Sex_Height_Weight_Duration_Heart_Rate_Body_Temp                       : score 0.05947 (-0.00001)
231/251 Feature map_orig_targets_nunique_Sex_Height_Weight_Duration_Heart_Rate                                 : score 0.05945 (-0.00002)
232/251 Feature map_orig_targets_nunique_Sex_Height_Weight_Duration                                            : score 0.05951 (0.00003)
233/251 Feature map_orig_targets_nunique_Sex_Height_Weight_Heart_Rate_Body_Temp                                : score 0.05948 (0.00001)
234/251 Feature map_orig_targets_nunique_Sex_Height_Weight_Heart_Rate                                          : score 0.05950 (0.00002)
235/251 Feature map_orig_targets_nunique_Sex_Height_Weight                                                     : score 0.05951 (0.00004)
236/251 Feature map_orig_targets_nunique_Sex                                                                   : score 0.05953 (0.00006)
237/251 Feature map_orig_targets_nunique_Sex_Weight_Body_Temp                                                  : score 0.05953 (0.00005)
238/251 Feature map_orig_targets_nunique_Sex_Weight_Duration_Body_Temp                                         : score 0.05951 (0.00004)
239/251 Feature map_orig_targets_nunique_Sex_Weight_Duration_Heart_Rate_Body_Temp                              : score 0.05948 (0.00001)
240/251 Feature map_orig_targets_nunique_Sex_Weight_Duration_Heart_Rate                                        : score 0.05949 (0.00002)
241/251 Feature map_orig_targets_nunique_Sex_Weight_Duration                                                   : score 0.05952 (0.00005)
242/251 Feature map_orig_targets_nunique_Sex_Weight_Heart_Rate                                                 : score 0.05957 (0.00010)
243/251 Feature map_orig_targets_nunique_Sex_Weight                                                            : score 0.05949 (0.00001)
244/251 Feature map_orig_targets_nunique_Weight_Body_Temp                                                      : score 0.05952 (0.00005)
245/251 Feature map_orig_targets_nunique_Weight_Duration_Body_Temp                                             : score 0.05954 (0.00007)
246/251 Feature map_orig_targets_nunique_Weight_Duration_Heart_Rate_Body_Temp                                  : score 0.05951 (0.00004)
247/251 Feature map_orig_targets_nunique_Weight_Duration_Heart_Rate                                            : score 0.05949 (0.00001)
248/251 Feature map_orig_targets_nunique_Weight_Duration                                                       : score 0.05950 (0.00003)
249/251 Feature map_orig_targets_nunique_Weight_Heart_Rate_Body_Temp                                           : score 0.05946 (-0.00001)
250/251 Feature map_orig_targets_nunique_Weight_Heart_Rate                                                     : score 0.05953 (0.00006)
251/251 Feature map_orig_targets_nunique_Weight                                                                : score 0.05947 (-0.00001)
Feature to select: map_orig_targets_nunique_Age_Height_Weight_Duration_Heart_Rate, score: -0.05943294871397531
Features selected: ['map_orig_targets_nunique_Sex_Weight_Heart_Rate_Body_Temp', 'map_orig_targets_min_Height_Weight_Heart_Rate', 'map_orig_targets_nunique_Age_Height_Weight_Duration_Heart_Rate']
Round 3
0  /250 Feature map_orig_targets_min_Age_Body_Temp                                                             : score 0.05955 (0.00012)
1  /250 Feature map_orig_targets_min_Age_Duration_Body_Temp                                                    : score 0.05954 (0.00010)
2  /250 Feature map_orig_targets_min_Age_Duration_Heart_Rate_Body_Temp                                         : score 0.05949 (0.00006)
3  /250 Feature map_orig_targets_min_Age_Duration_Heart_Rate                                                   : score 0.05951 (0.00007)
4  /250 Feature map_orig_targets_min_Age_Duration                                                              : score 0.05971 (0.00027)
5  /250 Feature map_orig_targets_min_Age_Heart_Rate_Body_Temp                                                  : score 0.05948 (0.00005)
6  /250 Feature map_orig_targets_min_Age_Heart_Rate                                                            : score 0.05959 (0.00015)
7  /250 Feature map_orig_targets_min_Age_Height_Body_Temp                                                      : score 0.05953 (0.00009)
8  /250 Feature map_orig_targets_min_Age_Height_Duration_Body_Temp                                             : score 0.05951 (0.00008)
9  /250 Feature map_orig_targets_min_Age_Height_Duration_Heart_Rate_Body_Temp                                  : score 0.05946 (0.00002)
10 /250 Feature map_orig_targets_min_Age_Height_Duration_Heart_Rate                                            : score 0.05949 (0.00006)
11 /250 Feature map_orig_targets_min_Age_Height_Duration                                                       : score 0.05948 (0.00005)
12 /250 Feature map_orig_targets_min_Age_Height_Heart_Rate_Body_Temp                                           : score 0.05949 (0.00006)
13 /250 Feature map_orig_targets_min_Age_Height_Heart_Rate                                                     : score 0.05950 (0.00007)
14 /250 Feature map_orig_targets_min_Age_Height                                                                : score 0.05956 (0.00012)
15 /250 Feature map_orig_targets_min_Age_Height_Weight_Body_Temp                                               : score 0.05950 (0.00006)
16 /250 Feature map_orig_targets_min_Age_Height_Weight_Duration_Body_Temp                                      : score 0.05952 (0.00009)
17 /250 Feature map_orig_targets_min_Age_Height_Weight_Duration_Heart_Rate_Body_Temp                           : score 0.05944 (0.00001)
18 /250 Feature map_orig_targets_min_Age_Height_Weight_Duration_Heart_Rate                                     : score 0.05944 (0.00001)
